[micron],Mean
1685,50325.234
1686,50220.352
1687,50216.277
1688,50205.211
1689,50273.473
1690,50257.945
1691,50246.012
1692,50181.570
1693,50441.734
1694,50758.422
1695,51046.629
1696,50989.016
1697,50848.754
1698,50684.766
1699,50564.074
1700,50480.816
1701,50459.070
1702,50398.840
1703,50349.027
1704,50247.324
1705,50267.602
1706,50304.449
1707,50428.367
1708,50428.051
1709,50413.441
1710,50324.488
1711,50291.988
1712,50232.109
1713,50204.801
1714,50184.184
1715,50198.598
1716,50220.129
1717,50262.309
1718,50308.926
1719,50318.172
1720,50529.309
1721,50629.902
1722,50730.406
1723,50599.473
1724,50525.941
1725,50525.801
1726,50624.516
1727,50655.250
1728,50630.734
1729,50485.926
1730,50415.203
1731,50379.371
1732,50377.902
1733,50335.898
1734,50331.945
1735,50265.633
1736,50368.711
1737,50399.777
1738,50498.043
1739,50487.848
1740,50509.035
1741,50552.277
1742,50567.316
1743,50573.285
1744,50547.273
1745,50438.148
1746,50375.504
1747,50266.098
1748,50205.156
1749,50409.906
1750,50761.129
1751,51138.848
1752,51161.613
1753,51016.039
1754,50801.941
1755,50658.602
1756,50503.258
1757,50421.684
1758,50398.582
1759,50523.781
1760,50530.934
1761,50490.645
1762,50506.277
1763,50498.273
1764,50624.086
1765,50788.098
1766,50978.445
1767,51014.184
1768,50841.137
1769,50673.043
1770,50520.516
1771,50462.613
1772,50415.652
1773,50444.180
1774,50416.434
1775,50379.461
1776,50408.242
1777,50409.449
1778,50451.223
1779,50483.277
1780,50470.645
1781,50370.414
1782,50283.125
1783,50287.289
1784,50569.531
1785,50742.426
1786,50849.953
1787,50707.047
1788,50584.391
1789,50598.539
1790,50548.418
1791,50544.227
1792,50374.844
1793,50295.750
1794,50186.898
1795,50171.816
1796,50140.945
1797,50172.117
1798,50281.199
1799,50347.363
1800,50427.957
1801,50381.391
1802,50268.648
1803,50270.523
1804,50201.215
1805,50228.867
1806,50128.441
1807,50075.512
1808,50115.598
1809,50120.934
1810,50262.027
1811,50257.078
1812,50337.629
1813,50356.387
1814,50348.246
1815,50273.910
1816,50180.453
1817,50064.016
1818,50387.953
1819,50717.617
1820,50944.539
1821,50761.801
1822,50601.090
1823,50469.910
1824,50456.977
1825,50385.195
1826,50336.652
1827,50218.789
1828,50279.883
1829,50297.176
1830,50298.285
1831,50090.609
1832,50002.332
1833,49959.055
1834,49990.098
1835,50001.617
1836,49924.582
1837,50014.910
1838,50164.879
1839,50387.969
1840,50462.980
1841,50433.613
1842,50334.340
1843,50317.500
1844,50245.883
1845,50264.469
1846,50170.113
1847,50084.383
1848,50056.453
1849,50013.672
1850,50076.934
1851,50006.328
1852,50030.293
1853,49921.613
1854,49946.215
1855,49969.828
1856,49940.230
1857,49900.734
1858,49878.996
1859,49898.949
1860,49806.891
1861,49760.055
1862,49709.828
1863,49765.668
1864,49790.016
1865,49817.703
1866,49785.332
1867,49806.680
